id,name,address,lat,lon,postcode_district,postcode_area,operator,phone
d306d8f2-f7b2-4dbe-8bf8-343a759b3122,King George V,"645 Cranbrook Road

Gants Hill

IG2 6SX",51.5783,0.070958,IG2,IG,Independent,(020) 8550 5642
1a4103f0-eb9d-4fac-9247-e6c86e4e4d8b,Archers,"194/204 Main Road

Gidea Park

RM2 5HA",51.5866,0.200476,RM2,RM,Independent,(01708) 727770
c15900d9-376a-45ec-b63d-dfab47dc136b,Bull Inn,"Main Road

St Paul's Cray

BR5 3HS",51.4034,0.11859,BR5,BR,,(01689) 821642
dd9b33b2-1fd9-4b31-bf60-a4a78deda7aa,Winning Post,"Chertsey Road

Whitton

TW2 6LS",51.4478,-0.3559,TW2,TW,,(020) 8894 2772
829fbbea-2064-4ac9-b702-394de6d71df6,Castlebar,"69-71 High Street

Teddington

TW11 8HA",51.4273,-0.33053,TW11,TW,,(020) 8977 3909
5623f84c-2913-48b2-93d6-d4ddf10a030f,Robin Hood,"52 West Street

Sutton

SM1 1SH",51.3637,-0.196743,SM1,SM,Young's,(020) 3581 5133
856988af-334b-439b-b6f3-c6a68a42cfe9,Bulls Head,"Rushmore Hill

Pratts Bottom

BR6 7NQ",51.3397,0.111972,BR6,BR,,(01689) 639233
7312b78f-f4cc-4727-882a-24d7ce666f50,Lord Hill,"40 Watling Street

Bexleyheath

DA6 7QG",51.455,0.1547,DA6,DA,Independent,(01322) 552291
6d2b0788-0eef-4210-bc9a-df094a60a7bc,Baxters Court,"282-284 Mare Street

Hackney

E8 1HE",51.5454,-0.055006,E8,E,Wetherspoon,(020) 8525 9010
fb8739dc-635a-4fc9-97e2-f7103a09cf9c,Farr's Dalston,"17-19 Dalston Lane

Hackney

E8 3DF",51.5464,-0.074017,E8,E,Portobello,(020) 7923 4553
a888527e-8e3f-4d4a-9b38-2f942ed9377f,Dove Free House & Kitchen,"24-28 Broadway Market

Hackney

E8 4QJ",51.5364,-0.061722,E8,E,Independent,(020) 7275 7617
d69301f1-b03a-42cd-8187-b7d15c25c5a4,Moth Club,"Old Trades Hall, Valette Street

Hackney

E9 6NU",51.5457,-0.054506,E9,E,Independent,(020) 8985 7963
b72b3fdc-e47f-4498-86d1-c63a1cf3ff8e,Builders Arms,"38 Field Lane

Teddington

TW11 9AS",51.426,-0.330304,TW11,TW,Independent,(020) 3091 2101
bbb959bc-cc0a-49e3-aeef-3885318a626d,Wheatsheaf,"135 High Street

West Wickham

BR4 0LU",51.3769,-0.021033,BR4,BR,,(020) 8777 5500
67e981e8-77d2-4a02-9536-59152bd4815d,Cryer Arts Centre,"39 High Street

Carshalton

SM5 3BB",51.3658,-0.159416,SM5,SM,Independent,(020) 8669 2444
9d3a85af-8142-4a68-a79e-282c0c7af2ad,Duke of Hammersmith,"238 Shepherds Bush Road

Hammersmith

W6 7NL",51.4942,-0.224031,W6,W,BrewDog,(020) 7042 5109
8c1a4d5d-853d-413f-aea9-1fd797f4c889,Grove Tavern,"83 Hammersmith Grove

Hammersmith

W6 0NQ",51.4973,-0.227353,W6,W,Independent,(020) 8748 2966
03a6e593-8cad-4ae3-aacd-d98f5fac61fa,Chequers,"121 North Street / Billet Lane

Hornchurch

RM11 1ST",51.5683,0.219473,RM11,RM,Independent,(01708) 438659
404189b2-2698-467f-b89e-10eec8074728,Villages Brewery Taproom,"Units 21-22, Resolution Way

Deptford

SE8 4NT",51.4785,-0.0241693,SE8,SE,Independent,(020) 3489 1143
4bf8795f-404f-467e-84e5-7454ef2dc7bd,Smokehouse,"63-69 Canonbury Road

London

N1 2DG",51.5425,-0.099729,N1,N,Independent,(020) 7354 1144
2ea8ff72-33b3-48c4-ade7-639f9336d523,Park Brew & Kitchen,"157 Park Road

Kingston

KT2 6DQ",51.4187,-0.289051,KT2,KT,Park Brewery,(020) 3673 0135
971033b4-48e3-4a72-bb58-dc8517cf3b52,Golden Ark,"186 Addington Road

Selsdon

CR2 8LB",51.344,-0.061581,CR2,CR,Independent,(020) 8651 0700
55d598aa-c96a-4e47-b4bb-2559bada8ff0,Ram,"34, High Street

Kingston

KT1 1HL",51.408,-0.3078,KT1,KT,Independent,(020) 8546 4518
0c8dd49c-ee39-4ae2-9e48-f5ac536ebcff,Jolly Coopers,"16 High Street

Hampton

TW12 2SJ",51.4137,-0.362145,TW12,TW,Independent,(020) 8979 3384
cea3426b-de88-457d-b41d-f4050ee2bc25,Bell Inn,"8 Thames Street

Hampton

TW12 2EA",51.413,-0.3619,TW12,TW,Independent,(020) 8941 9799
b6ed18d2-f508-4082-9dcf-3f7c888f799b,Prince Albert,"30 Hampton Road

Twickenham

TW2 5QB",51.4423,-0.344149,TW2,TW,Fuller's,(020) 8894 3963
9f841898-e507-46d1-bd9a-878a0e95b773,Metropolitan Tavern,"8-9 Windsor Street

Uxbridge

UB8 1AB",51.5456,-0.48005,UB8,UB,Stonegate,(01895) 230031
ebe30e9e-9861-49e5-bd67-6a72a8069385,Crown,"360 Hornchurch Road

Hornchurch

RM12 4TW",51.5655,0.18857,RM12,RM,Independent,(01708) 447656
8589e95f-a7cc-48e4-88b3-48a8c91659fe,Nags Head,"37 Welling High Street

Welling

DA16 1TR",51.4622,0.111596,DA16,DA,Independent,(020) 8303 2477
63356530-e19d-4982-b092-8e041568b08a,Alderman,"46 Chippenham Rd / Dartfields

Harold Hill

RM3 8HX",51.6052,0.218356,RM3,RM,Independent,(01708) 346288
78b47621-ff22-4874-82b3-a53362186c26,Harold,"51 Station Road / Arundel Road

Harold Wood

RM3 0BS",51.594,0.235161,RM3,RM,Independent,
c1ba0d77-f42e-4a65-a5b3-46c506239b04,Camden Road Arms,"102-106 Camden Road

London

NW1 9EA",51.5413,-0.13858,NW1,NW,BrewDog,(020) 7485 4530
27f09e24-bbc0-41d9-bf6d-179037cfd71f,Grim's Dyke Golf Club,"Oxhey Lane

Hatch End

HA5 4AL",51.6195,-0.36495,HA5,HA,Independent,(020) 8428 4539
4ec19267-c950-4052-beb2-6ff7e18250d1,Orange Tree,"Orange Tree Hill

Havering-Atte-Bower

RM4 1PJ",51.6136,0.180949,RM4,RM,Independent,(01708) 752739
08ac8e6e-7de5-46d3-a55c-2e9e9d684d38,Swan,"2-4 High Street

West Wickham

BR4 0NJ",51.3759,-0.0149407,BR4,BR,Stonegate,(020) 8777 1832
188f3084-fbb4-4469-9b0b-9f165d35d870,Hayes & Harlington Community Association,"Albert Road

Hayes

UB3 4HR",51.5019,-0.4239,UB3,UB,Independent,(020) 8573 5273
5440e788-5bfc-46b0-ac18-65dada04514c,New Inn,"59 Station Approach

Hayes

BR2 7EA",51.3759,0.0112744,BR2,BR,Independent,(020) 8462 2865
4e856292-3ca7-40ac-ad3b-eb41e71ff921,Royal Automobile Club,"89-91 Pall Mall

London

SW1Y 5HS",51.5061,-0.134794,SW1Y,SW,Independent,(020) 7930 2345
d41a0cbf-b9e9-411e-b477-ab4fed1339a5,London's Pride,"Terminal 2 Airside

Heathrow Airport

TW6 1EW",51.4691,-0.450492,TW6,TW,Fuller's,(020) 3728 7978
bdb2fca4-2515-4c1e-8383-7dd0f4f89b85,Claret & Ale,"5 Bingham Corner, Lower Addiscombe Road

Addiscombe

CR0 7AA",51.38,-0.073535,CR0,CR,Independent,(020) 8656 7452
7814243f-1b4e-4568-a2f7-14f8d155fcbb,Royal George,"130 Hersham Road

Hersham

KT12 5QJ",51.3707,-0.40167,KT12,KT,Morgan Pub Collective,(01932) 220910
92b1f58b-ff39-4a36-88b7-2775ce761048,Maxwell,"Station Road

Orpington

BR6 0RZ",51.3718,0.0908975,BR6,BR,Greene King,(01689) 827433
bf418214-00fc-4336-a96d-dd03d17fe0d0,Ain't Nothin' But...,"20 Kingly Street

London

W1B 5PZ",51.5129,-0.139682,W1B,W,Independent,(020) 7287 0514
2453c9da-7030-424d-bb96-8907f516deee,Crown in Sundridge,"46 Plaistow Lane

Bromley

BR1 3PA",51.4141,0.0209285,BR1,BR,Punch Pubs,(020) 8460 3493
455c549c-34dc-4b5a-b895-d87943f2d871,Audley,"43 Mount Street

London

W1K 2RX",51.5096,-0.151698,W1K,W,Artfarm (Iwan & Manuela Wirth) / Hauser & Wirth,(020) 3840 9862
890fb603-aac7-43c4-8a77-118c095f3fb5,Milford Arms,"574 London Road

Isleworth

TW7 4EY",51.4738,-0.34497,TW7,TW,Independent,(020) 8560 1546
fd9129f4-92f7-4fe4-8e75-805e35729f8a,Lawrence Arms,"389 Brockley Road

Brockley

SE4 2PH",51.4547,-0.0371062,SE4,SE,Independent,(020) 8694 6962
f34307ed-5298-4728-8ca2-defeab8fa2b7,Toll Gate,"26-30 Turnpike Lane

Hornsey

N8 0PS",51.5898,-0.1059,N8,N,Independent,(020) 8889 9085
d9aaf091-f956-43dc-aceb-6a2bb24f35f0,Prince Of Wales,"63 Green Lane / Connaught Road

Ilford

IG1 1XJ",51.559,0.085858,IG1,IG,Heineken,(020) 8478 1326
511be7e9-04e1-4cf6-bdee-8e6ad5548d7f,Tichenham Inn,"11 Swakeleys Road

Ickenham

UB10 8DF",51.5645,-0.44473,UB10,UB,Wetherspoon,
2d641a2d-e15b-457b-9d68-5e3e67b20d5a,Harold Wood & District Royal British Legion Club,"20 Athelson Road

Gidea Park

RM3 0QB",51.5908,0.235433,RM3,RM,Royal British Legion,(01708) 343792
df8f78c8-31cd-4486-a03a-82ebbe3433c1,London Apprentice,"62 Church Street

Isleworth

TW7 6BG",51.4712,-0.320858,TW7,TW,Independent,(020) 8560 1915
a4cddefd-937c-4f83-8708-9556e21ffeac,Coach & Horses,"183 London Road

Isleworth

TW7 5BQ",51.4796,-0.320141,TW7,TW,Young's,(020) 8181 5627
d5e31bf2-f872-4659-9270-e9aeef7ba818,Rose,"74-76 Battersea Bridge Road

Battersea

SW11 3AG",51.4783,-0.170162,SW11,SW,BrewDog,(020) 8129 1856
fe49f4a2-609c-4d3d-aa89-32db9a5540e1,Brook Gate,"175 Blackstock Road

Finsbury Park

N4 2JS",51.5613,-0.0988,N4,N,Independent,
55f768fd-70bd-4279-b892-ba49ce8a953c,Travellers Friend,"496-498 High Road

Woodford Green

IG8 0PN",51.615,0.025422,IG8,IG,Independent,(020) 8504 2435
a583a54a-7cac-4b6e-a11d-dcdabf23f2b3,Cherry Lodge Golf Club,"Jail Lane

Biggin Hill

TN16 3AX",51.3101,0.0543058,TN16,TN,Independent,(01959) 572250
df85ef78-be17-4e6e-866a-86fb7df7560b,Cavendish Arms,"128 Hartington Road

South Lambeth

SW8 2HJ",51.4758,-0.12827,SW8,SW,Independent,(020) 7627 0698
18771d19-1095-4b6c-800a-6a2f09191e29,Sutton & Epsom RFC,"Cuddington Court, Rugby Lane

Cheam

SM2 7NF",51.3491,-0.222042,SM2,SM,Independent,(020) 8642 0280
1b353c41-c236-4d31-a8ab-7b31cc4b3856,Kernel Tap Room Spa Road,"132 Spa Road

Bermondsey (East)

SE16 3AE",51.496,-0.0697974,SE16,SE,Independent,(020) 7231 4516
dde5c4b7-0674-4104-8e63-19bd290436fa,Hound,"210 Chiswick High Road

Chiswick

W4 1PD",51.4928,-0.256848,W4,W,Independent,(020) 3872 5533
9d1737fc-c2e3-467e-8b9c-46e2df15eb21,Upminster TapRoom,"1b Sunnyside Gardens

Upminster

RM14 3DT",51.556,0.251605,RM14,RM,Independent,07801 413540
1dedb8a3-88b0-4481-bc76-febdb1382f71,Vine,"86 Highgate Road

Kentish Town

NW5 1PB",51.5551,-0.14477,NW5,NW,Greene King,(020) 7209 0038
a3ea553a-3d98-4433-9828-eb6ccd0fb694,Fox Inn,"Heathfield Road

Keston

BR2 6BQ",51.362,0.027429,BR2,BR,Independent,(01689) 497898
cfcd055a-314d-46ad-bf22-0068cd2da310,Greyhound,"Commonside

Keston

BR2 6BP",51.3627,0.027838,BR2,BR,Shepherd Neame,(01689) 856338
7729fbd8-6ecc-4c45-b044-7540c4a62329,Dog & Duck,"74 Hoppers Road

Winchmore Hill

N21 3LH",51.6255,-0.10478,N21,N,Independent,(020) 8886 1987
ac984aef-b15d-4325-936d-c019148273c5,Mitre,"20 St Mary's Grove

Richmond

TW9 1UY",51.4631,-0.291426,TW9,TW,,(020) 8940 1336
2fa5bb54-3c31-48e5-afcd-5ccedda3de30,Gate,"Rickmansworth Road

Northwood

HA6 2RH",51.6153,-0.43921,HA6,HA,Independent,(01923) 836513
e3d7a470-b34a-4198-a8d0-eeab983edbef,Cornerstone,"The Rotunda Centre, Clarence Street

Kingston

KT1 1QJ",51.4119,-0.300338,KT1,KT,Independent,(020) 8546 7686
59caf209-30bb-41ed-bc96-185e7882ec40,Black Horse,"63 Albert Road

Bexley

DA5 1NT",51.4449,0.14993,DA5,DA,Independent,(01322) 523371
d54a9336-aa4f-4ca9-893d-32ecff7ac05c,Duke of Cambridge,"30 St Peter's Street

London

N1 8JT",51.5341,-0.09846,N1,N,Culpeper Family Hospitality Group,(020) 7359 3066
f4b56409-f35e-4ca7-8f0b-24e92a0f47d1,Brooklands Club Members' Bar,"Brooklands Museum, Brooklands Road

Weybridge

KT13 0QN",51.3549,-0.464432,KT13,KT,Brooklands Museum (Brooklands Museum Trust),(01932) 857381
d26bd560-6a2d-4727-ad56-ba82f5e8256b,Rookery,"69 Clapham Common South Side

Clapham

SW4 9DA",51.4562,-0.143813,SW4,SW,Independent,(020) 8673 9162
c1202159-c413-4369-a70e-9f3d30f91410,Chiswick Memorial Club Association,"Afton House, Bourne Place, Chiswick

Chiswick

W4 2EL",51.492,-0.260148,W4,W,Independent,(020) 8995 3910
fc2fc460-018e-406b-bcfc-9cc1245e1a9f,Halfway House,"188c Halfway Street

Sidcup

DA15 8DJ",51.4413,0.086925,DA15,DA,Independent,07539 732099
b4be13d1-cacc-4a5a-b224-c3ba00ca3f73,George Inn,"24 Bridge Street

Walton On Thames

KT12 1AH",51.3871,-0.42165,KT12,KT,Independent,(01932) 223046
0d93fa07-4177-493e-8bbe-b55f15aa4da2,Pear Tree,"908 Brighton Road

Purley

CR8 2LN",51.3397,-0.115244,CR8,CR,Craft Union,(020) 8660 6396
5a9bbda9-71ca-420e-8352-83c99d5ab918,Bird & Barrel,"100 Barnehurst Road

Bexleyheath

DA7 6HG",51.4659,0.158197,DA7,DA,Bexley Brewery,
43eba554-1d19-4d86-b7cc-c3750f225bf6,Enfield Golf Club,"Old Park Road

Enfield

EN2 7DA",51.6509,-0.099111,EN2,EN,Independent,(020) 8363 3970
f1a7742c-5568-4ac4-8eb7-ab29b66fd480,Muswell Hillbilly Taproom,"14 Avenue Mews

London

N10 3NP",51.5907,-0.14392,N10,N,Muswell Hillbilly Brewers,
97878490-5dfc-49b4-a0de-1a1b7f334db3,Purley Arms,"345 Brighton Road

South Croydon

CR2 6ER",51.3515,-0.098823,CR2,CR,Independent,(020) 3062 5798
612f02d7-e462-439b-bffb-fbf2ae80911d,Long Haul,"149 Long Lane

Bexleyheath

DA7 5AE",51.4658,0.146079,DA7,DA,Independent,07999 792595
f43b5b07-ea6e-4078-bd36-bedd572da710,Pawson's Arms,"69 Pawsons Road

Croydon

CR0 2QA",51.393,-0.096389,CR0,CR,Independent,(020) 8684 2378
78af3296-5a61-4d0a-a05f-12ba4cd15f7a,Amato,"18, Chalk Lane

Epsom

KT18 7AS",51.3245,-0.26836,KT18,KT,Independent,(01372) 721309
188c6811-a486-427c-8a17-0540cb0ad633,Upminster Golf & Bowling Club,"114 Hall Lane

Upminster

RM14 1AU",51.5664,0.257856,RM14,RM,Independent,(01708) 222788
ed33b6d3-0ec0-41f4-978d-1c006aa1b6bd,Botany Bay Cricket Club,"East Lodge Lane

Enfield

EN2 8AS",51.6769,-0.123988,EN2,EN,Independent,(020) 8363 4482
a956ed3f-23c9-4f54-b5f6-6c3b9bea1749,Elizabeth,"139 Ebury Street

London

SW1W 9QU",51.4933,-0.150084,SW1W,SW,Independent,(020) 3971 0761
3e51487c-ef26-4ce0-b431-bd1e6d7c6ed3,Footman,"5 Charles Street

London

W1J 5DE",51.5084,-0.14618,W1J,W,Independent,(020) 7499 2988
421f68db-da7c-4442-85ef-7a3f454febf5,Three Wishes,"122-126 High Street

Edgware

HA8 7EL",51.6122,-0.2807,HA8,HA,Upper Deck,(020) 8952 7386
a867c35f-ebe2-42ab-b8fe-be22fc7098a7,American Bar,"Stafford Hotel, 16/18 St James's Place

London

SW1A 1NJ",51.5059,-0.1404,SW1A,SW,Independent,(020) 7493 0111
a04fc2f5-cc53-417a-9a7c-b25dada468de,Anchor,"34 Park Street

London

SE1 9EF",51.5068,-0.0931,SE1,SE,Independent,(020) 7407 1577
299c776e-d138-4bf9-a4ed-e46e7618c8f4,Harts Boatyard,"Portsmouth Road

Surbiton

KT6 4ES",51.3969,-0.312,KT6,KT,Independent,(020) 8399 7515
7676719b-772d-42f3-bb4e-eef54667dbfb,Royal Oak,"90 Coombe Road

New Malden

KT3 4RD",51.4075,-0.258283,KT3,KT,Independent,(020) 8942 0837
cb7bbe65-025b-4538-a624-948b526f5ead,Horse & Well,"566-568 High Road

Woodford Green

IG8 0PS",51.6169,0.026441,IG8,IG,Independent,(020) 8505 8805
56cd34e8-43a1-4a54-93d5-c7a014332fd6,Hayes Working Men's Club,"Pump Lane

Hayes

UB3 3NB",51.5057,-0.41273,UB3,UB,Independent,(020) 8573 1721
63cd312e-d46d-4bb2-9bcd-31fcf0583cb4,Claret Wine Bar,"33 The Broadway

Cheam

SM3 8BL",51.3588,-0.216788,SM3,SM,Independent,(020) 8715 9002
bdac0c97-2815-41e0-9d0f-496ee54f3c53,Duke of Clarence,"147 High Street

Hampton Hill

TW12 1NJ",51.4268,-0.356003,TW12,TW,Independent,(020) 3005 4777
1b3038e0-92c3-486b-b424-e58b09172b66,Six Bells,"148 High Street

Brentford

TW8 8EW",51.4823,-0.311163,TW8,TW,Independent,(020) 8560 0572
fb05d0fc-c9d8-4dee-a269-35c18036bee1,Turks Head,"28 Winchester Road

St. Margarets

TW1 1LF",51.4566,-0.322925,TW1,TW,Independent,(020) 8892 1972
8e4e58c7-07e1-4707-af1f-aee7853fb23f,Devonshire,"17 Denman Street

London

W1D 7HW",51.5106,-0.1353,W1D,W,Independent,
81ffffab-652f-4f40-8eaa-4e18ad4d078c,Blundell's,"Jail Lane

Biggin Hill

TN16 3AU",51.3152,0.0432694,TN16,TN,Independent,(01959) 573240
7bf5b7a8-3672-4d2e-985f-09e46cc34c3f,Wanstead Tap,"Arch 352 Winchelsea Road

Forest Gate

E7 0AQ",51.5555,0.018757,E7,E,Independent,07976 787419
027ccc56-b3f8-47fb-b208-746a4546ce97,Cask Pub & Kitchen,"6 Charlwood Street

London

SW1V 2EE",51.4911,-0.137429,SW1V,SW,Independent,(020) 7630 7225
a82c31e5-476a-492c-b891-a20fb8022349,Brook House,"65 New Kings Road

Fulham

SW6 4SG",51.4758,-0.193324,SW6,SW,Independent,(020) 7371 5283
9611f63a-118e-4be7-907c-2c4fdbf250e1,Daly's Wine Bar,"210 Strand

London

WC2R 1AP",51.5131,-0.113158,WC2R,WC,Independent,(020) 7583 4476
e39075e9-ac84-462e-9ffb-ab950cee36f1,Tide End Cottage,"8 Ferry Road

Teddington

TW11 9NN",51.4294,-0.323153,TW11,TW,,(020) 8977 7762
3c09ff83-503a-493a-89ba-11e701f926d4,Marney`s Village Inn,"Alma Road

Weston Green

KT10 8JN",51.3837,-0.34876,KT10,KT,Independent,(020) 8398 4444
3151adbb-2b00-4594-94cd-b588730dbd70,Clarence Tavern,"102 Stoke Newington Church Street

London

N16 0LA",51.5622,-0.07913,N16,N,Natural Pubs,(020) 8712 1188
cba3d65f-d625-4f47-81e8-3c690a5d25fa,Old Plough,"2 Station Road

Stoke D'Abernon

KT11 3BN",51.321,-0.38617,KT11,KT,Pearmain,(01932) 862244
8bd05d04-7d13-4511-939d-1f69edc3c336,King's Head,"9 Market Place

Enfield

EN2 6LL",51.6523,-0.0827,EN2,EN,Independent,(020) 8363 6117
a4525f05-2538-440e-96c6-da2e40520137,Duke of Cambridge,"91 Kneller Road

Whitton

TW2 7DT",51.4549,-0.351502,TW2,TW,,(020) 8898 5393
ee3e9c3c-0f2b-40d4-a29d-eee8e2a12b7d,Olde Red Lion,"17 Park Road

Cheam

SM3 8QB",51.3596,-0.216184,SM3,SM,Independent,(020) 8642 5108
4622185a-dae6-479f-8443-c2c4a7fbcb7b,Crown,"86 Highgate High Street

London

N6 5HX",51.5709,-0.1481,N6,N,Northern Union,(020) 4553 3068
d293a5f7-b61d-4207-a2e8-7d6c72fc59e6,London Pub,"Royal National Hotel, Woburn Place

London

WC1H 0DG",51.5232,-0.1272,WC1H,WC,Royal National Hotel,(020) 7278 7871
3a8cfb9f-5cca-4dfa-8ad1-835633029229,Kingston Workmens' Club & Institute,"25 Old London Road

Kingston

KT2 6ND",51.411,-0.299044,KT2,KT,Independent,(020) 8546 0500
2d270cfc-ffc9-4d85-a49c-dbd34d799ffd,Orpington Liberal Club,"7 Station Road

Orpington

BR6 0RZ",51.373,0.0962724,BR6,BR,,(01689) 820882
9c5d3659-a034-4022-9d74-a7b400515210,Romford Royal British Legion Club,"Goodchild House, 54 Western Road

Romford

RM1 3LP",51.5785,0.187209,RM1,RM,Royal British Legion,(01708) 745681
2956249c-c8cb-4df0-a6fc-0391f695f989,East London RFC,"71 Holland Road

West Ham

E15 3BP",51.5293,0.010186,E15,E,Independent,(020) 7473 0669
f8d2edd2-fe77-4b36-b51c-a7a55b4b621c,Myllet Arms,"Western Avenue

Perivale

UB6 8TE",51.5331,-0.32307,UB6,UB,,(020) 8997 4624
e75afa09-ecf0-4c20-8336-e19ced6bc149,Crown,"High Street

Harmondsworth

UB7 0AJ",51.4888,-0.4779,UB7,UB,Independent,(020) 8759 1007
087dd82a-eccc-45d6-bbff-51ec34009180,Chipping Barnet Social Club,"33 High Street

High Barnet

EN5 5UW",51.6526,-0.199277,EN5,EN,Independent,(020) 8449 0400
ecfd8a4a-b329-4aca-9904-bef8b579ef5f,Karamel N22,"4 Coburg Road

Wood Green

N22 6UJ",51.5942,-0.113084,N22,N,Independent,(020) 8829 8989
9f796171-5af4-42eb-9344-034265e5ac2a,Southey Brewery & Taproom,"21 Southey Street

Penge

SE20 7JD",51.4152,-0.0523031,SE20,SE,,
3e7716cf-afc7-4e32-af7e-102097e669c3,Orpington Conservative Club,"4 Sevenoaks Road

Orpington

BR6 9JJ",51.3727,0.0971054,BR6,BR,,(01689) 828830
e6cfdfad-da89-4b14-9484-4f244a7a8907,East India Club,"16 Saint James's Square

London

SW1Y 4LH",51.5071,-0.136455,SW1Y,SW,Independent,(020) 7930 1000
d583cfe3-04af-4542-9f97-025cff3d5c68,Hangar,"35 Bellegrove Road

Welling

DA16 3PB",51.4627,0.105582,DA16,DA,,(020) 8300 6909
43b4fc83-36dc-4221-bc00-f1269081d1d9,Metropolitan Bar,"7 Station Approach, Marylebone Road

London

NW1 5LA",51.5231,-0.15688,NW1,NW,Independent,(020) 7486 3489
39fe315d-2a33-4513-93e7-469a39fe80ac,Walton Conservative Club,"Manor Road

Walton On Thames

KT12 2PB",51.3887,-0.418535,KT12,KT,Independent,(01932) 227549
f794fc0a-8c0d-4b20-aa86-d5fc55ccc8f2,Teddington Constitutional Club,"5 Stanley Road

Teddington

TW11 8TP",51.4273,-0.341386,TW11,TW,Independent,(020) 8977 8666
ce98a432-a720-46ab-9ac1-d303a03df136,George & Dragon,"High Street

Thames Ditton

KT7 0RY",51.3893,-0.33347,KT7,KT,,(020) 8398 2206
62815988-e3e5-40fd-a500-a285490c2fcf,Oxshott Village Sports Club,"Steels Lane

Oxshott

KT22 0RF",51.3313,-0.365746,KT22,KT,Independent,(01372) 843652
02acbb48-1a93-4e81-974a-61280efb170f,Queen's Head,"54 Windsor Street

Uxbridge

UB8 1AB",51.546,-0.47999,UB8,UB,,(01895) 258750
2e112ac5-e8e4-4b58-a21c-9ff9bdf2690f,Exmouth Arms,"1 Starcross Street

London

NW1 2HR",51.5275,-0.13686,NW1,NW,PubLove,(020) 7387 5440
d41e9384-ae9c-458e-86f8-d9f4ec6ddc7a,TCC,"5 Bruce Grove

Tottenham

N17 6RA",51.5944,-0.070618,N17,N,Independent,(020) 8808 2062
3540c6dc-022d-48f1-a561-59e39fcc8cc3,Davy's Wine Vaults,"161 Greenwich High Road

Greenwich

SE10 8JA",51.4775,-0.0148,SE10,SE,Davy's,(020) 8858 7204
6ba37ff2-038d-49c9-b771-2316e04f9099,North Harrow Home Guard Club,"Adjacent To The Car Park, Rear Of Broadwalk, Pinner Road

North Harrow

HA2 7TA",51.587,-0.363753,HA2,HA,Independent,(020) 8866 5395
5e3866bc-567e-46e2-976d-8c0af7b3b5e6,Twickenham Club,"7 Church Street

Twickenham

TW1 3NJ",51.447,-0.326242,TW1,TW,Independent,(020) 8892 2193
679bf032-469b-4d09-b82a-2e2b91f9c37c,Dolphin,"1 Rockingham Road

Uxbridge

UB8 2UB",51.5437,-0.48789,UB8,UB,Independent,(01895) 232656
cd70b6f7-875b-4dbd-83f1-b0d71b439939,Cricketers,"47 Shirley Road

Addiscombe

CR0 7ER",51.3813,-0.062828,CR0,CR,Independent,(020) 3654 9848
5d01b4f3-9fa9-4f7a-925f-f2e6db0e81d3,Angel,"Angel Road

Thames Ditton

KT7 0AU",51.387,-0.32931,KT7,KT,Independent,(020) 8398 3699
382373a4-fe57-4346-b567-097679444492,Hope,"48 West Street

Carshalton

SM5 2PR",51.367,-0.167169,SM5,SM,Independent,(020) 8240 1255
0d5652fd-a487-4213-991e-50f5fb86c290,Knave of Clubs,"25 Bethnal Green Road

London

E1 6JX",51.524,-0.074194,E1,E,Independent,
b8bb8418-bd24-4da6-b258-881f8f5d404e,Black Horse,"Black Horse Parade, Eastcote High Road

Eastcote

HA5 2EN",51.5845,-0.40665,HA5,HA,Independent,(020) 8866 9106
ddfe0721-b16e-4c5c-8f56-8b762a183107,Red Setter,"30-38 Northcote Road

Battersea

SW11 1NZ",51.4593,-0.1667,SW11,SW,Urban Pubs & Bars,(020) 3883 4308
1efdcb66-9dc1-4321-8902-c1473605ffae,Railway Tavern,"28/29 The Quadrant

Richmond

TW9 1DN",51.4626,-0.302529,TW9,TW,,(020) 8948 0735
08fea1b4-9210-450d-b88d-cb642b474bf3,Central Ward Residents & Sports Club,"Ashridge Way

Morden

SM4 4ED",51.3989,-0.207217,SM4,SM,Independent,(020) 8542 5814
f7787d9c-7cf9-45f3-a68f-5d4ef938ba43,Long Ditton Cricket Club,"Stokes Field, Betts Way

Long Ditton

KT6 5HT",51.3835,-0.320889,KT6,KT,Independent,
564357d6-b126-44c7-8904-70df52f2435e,Beckenham Sports Club,"19 Foxgrove Rd

Beckenham

BR3 5AS",51.4133,-0.0219914,BR3,BR,Independent,
e2c64c0b-8c72-457c-83f5-9bd863802fba,Horniman at Hay's,"Unit 26, Hays Galleria, Counter Street

London

SE1 2HD",51.5057,-0.0822,SE1,SE,Independent,(020) 7407 1991
69c74610-1db4-4a86-8f3c-abf0541d7d6f,Walton Rowing Club,"Sunbury Lane

Walton On Thames

KT12 2JA",51.3945,-0.415802,KT12,KT,Independent,(01932) 224557
cfab4ef8-c24c-448a-9a1a-ffafe37eefd5,Inn on the Park Cookhouse,"2 Solar Way, Inova Park, Mollison Avenue

Enfield

EN3 7XY",51.6753,-0.0204254,EN3,EN,Whitbread,(01992) 718481
7cbce088-fe7a-43ce-8c21-9e59477ed3ed,Fox,"79 Nuxley Road

Belvedere

DA17 5JU",51.4812,0.144493,DA17,DA,Independent,(01322) 435557
54986812-cc27-4db2-ab19-06ca9a65172f,Leman Street Tavern,"31 Leman Street

London

E1 8PT",51.5137,-0.070338,E1,E,Independent,(020) 3437 0001
